event_id,session_id,user_id,video_id,video_title,event_type,player_state,playback_rate,current_time_sec,video_duration_sec,created_at_utc,client_created_at_local,client_tz_offset_min,seek_from_sec,seek_to_sec
c32b9f33-1ea9-4804-b06d-353ad102f53e,f6e45970-8310-4e41-8421-a8e335c82dac,learner_002,_t2GVaQasRY,Data Structures & Algorithms Tutorial in Python #1,buffering,3,1,0,5796,2026-03-24T15:40:22.105819,2026-03-24T21:10:21.971Z,330,,
7ebba3a9-eecb-4c54-ac84-3292e4315557,f6e45970-8310-4e41-8421-a8e335c82dac,learner_002,_t2GVaQasRY,Data Structures & Algorithms Tutorial in Python #1,play,1,1,0.055916,5796,2026-03-24T15:40:23.304923,2026-03-24T21:10:23.062Z,330,,
71bf3720-b8c3-4802-8eeb-65227878f63f,f6e45970-8310-4e41-8421-a8e335c82dac,learner_002,_t2GVaQasRY,Data Structures & Algorithms Tutorial in Python #1,pause,2,1,1894.993073,5796,2026-03-24T16:13:23.957871,2026-03-24T21:43:23.730Z,330,,
b2423838-9d3f-4459-969f-bd5bf088e39d,f6e45970-8310-4e41-8421-a8e335c82dac,learner_002,_t2GVaQasRY,Data Structures & Algorithms Tutorial in Python #1,buffering,3,1,1894.855808,5796,2026-03-24T16:13:35.875873,2026-03-24T21:43:35.394Z,330,,
30267516-ecc4-47f0-a7e6-01b6819040fe,f6e45970-8310-4e41-8421-a8e335c82dac,learner_002,_t2GVaQasRY,Data Structures & Algorithms Tutorial in Python #1,play,1,1,1894.71092,5796,2026-03-24T16:13:36.305109,2026-03-24T21:43:36.067Z,330,,
616ca13e-7385-4176-80f0-fa23ecee8029,f6e45970-8310-4e41-8421-a8e335c82dac,learner_002,_t2GVaQasRY,Data Structures & Algorithms Tutorial in Python #1,pause,2,1,3334.046101,5796,2026-03-24T16:38:39.750865,2026-03-24T22:08:39.278Z,330,,
e537600c-b56d-44d0-b313-96e4556c6a68,f6e45970-8310-4e41-8421-a8e335c82dac,learner_002,_t2GVaQasRY,Data Structures & Algorithms Tutorial in Python #1,buffering,3,1,3333.994343,5796,2026-03-24T16:38:47.990508,2026-03-24T22:08:47.541Z,330,,
6e5c5e36-89b5-4283-bd3a-ce24dac34294,f6e45970-8310-4e41-8421-a8e335c82dac,learner_002,_t2GVaQasRY,Data Structures & Algorithms Tutorial in Python #1,seek,4,1,3152.061576,5796,2026-03-24T16:38:49.061968,2026-03-24T22:08:48.953Z,330,3333.994343,3152.061576
8c4af6dc-85f0-4207-8eb0-d81cb551a286,f6e45970-8310-4e41-8421-a8e335c82dac,learner_002,_t2GVaQasRY,Data Structures & Algorithms Tutorial in Python #1,play,1,1,3152.014598,5796,2026-03-24T16:38:49.673323,2026-03-24T22:08:49.574Z,330,,
a7431927-a692-4c31-9912-11c704f49936,f6e45970-8310-4e41-8421-a8e335c82dac,learner_002,_t2GVaQasRY,Data Structures & Algorithms Tutorial in Python #1,pause,2,1,4807.970124,5796,2026-03-24T17:07:19.184031,2026-03-24T22:37:18.930Z,330,,
b225f03e-925e-480a-a5ee-4a8c98efdf98,a7faf563-2d3f-43fd-9ab2-7dcf411075b0,learner_003,G3e-cpL7ofc,HTML & CSS Full Course - Beginner to Pro,ready,5,1,0,26743,2026-03-17T10:57:11.315000,2026-03-17T16:27:11.000Z,330,,
1ef7179b-75a3-4f56-9843-de9cc04918c2,a7faf563-2d3f-43fd-9ab2-7dcf411075b0,learner_003,G3e-cpL7ofc,HTML & CSS Full Course - Beginner to Pro,buffering,3,1,0,26743,2026-03-17T10:57:12.012004,2026-03-17T16:27:11.884Z,330,,
67e5e50c-0ea0-4548-8485-8d977f1417b4,a7faf563-2d3f-43fd-9ab2-7dcf411075b0,learner_003,G3e-cpL7ofc,HTML & CSS Full Course - Beginner to Pro,play,1,1,0.166474,26743,2026-03-17T10:57:13.614576,2026-03-17T16:27:13.503Z,330,,
a33f5848-b038-434b-932b-ed3db23bb47b,a7faf563-2d3f-43fd-9ab2-7dcf411075b0,learner_003,G3e-cpL7ofc,HTML & CSS Full Course - Beginner to Pro,pause,2,1,3248.433303,26743,2026-03-17T11:52:30.986608,2026-03-17T17:22:30.734Z,330,,
794ddfdf-71c5-44f6-ab5d-e2ffd9785f9b,a7faf563-2d3f-43fd-9ab2-7dcf411075b0,learner_003,G3e-cpL7ofc,HTML & CSS Full Course - Beginner to Pro,buffering,3,1,3248.300147,26743,2026-03-17T11:52:45.388148,2026-03-17T17:22:45.059Z,330,,
29c5bb8a-0677-446d-8a0c-d1f2553df9f9,a7faf563-2d3f-43fd-9ab2-7dcf411075b0,learner_003,G3e-cpL7ofc,HTML & CSS Full Course - Beginner to Pro,seek,4,1,2228.263856,26743,2026-03-17T11:52:45.740204,2026-03-17T17:22:45.560Z,330,3248.300147,2228.263856
452a95d9-0f35-4f75-a563-be7fe71e6417,a7faf563-2d3f-43fd-9ab2-7dcf411075b0,learner_003,G3e-cpL7ofc,HTML & CSS Full Course - Beginner to Pro,play,1,1,2228.230129,26743,2026-03-17T11:52:47.158638,2026-03-17T17:22:46.719Z,330,,
d1c2309f-46c0-4e76-9ece-66fef21ae8df,a7faf563-2d3f-43fd-9ab2-7dcf411075b0,learner_003,G3e-cpL7ofc,HTML & CSS Full Course - Beginner to Pro,pause,2,1,6328.013349,26743,2026-03-17T13:02:07.237701,2026-03-17T18:32:06.916Z,330,,
16a8b314-04e2-4dbe-a5cb-9c03b349feb3,a7faf563-2d3f-43fd-9ab2-7dcf411075b0,learner_003,G3e-cpL7ofc,HTML & CSS Full Course - Beginner to Pro,buffering,3,1,6327.841535,26743,2026-03-17T13:02:23.021253,2026-03-17T18:32:22.703Z,330,,
818cd950-72c9-4914-a219-f9d9b1368cb1,a7faf563-2d3f-43fd-9ab2-7dcf411075b0,learner_003,G3e-cpL7ofc,HTML & CSS Full Course - Beginner to Pro,play,1,1,6327.786506,26743,2026-03-17T13:02:23.446453,2026-03-17T18:32:23.385Z,330,,
686c0008-a1d5-47cb-b733-492822491a6b,a7faf563-2d3f-43fd-9ab2-7dcf411075b0,learner_003,G3e-cpL7ofc,HTML & CSS Full Course - Beginner to Pro,pause,2,1,9473.397895,26743,2026-03-17T13:57:04.419372,2026-03-17T19:27:04.162Z,330,,
eee404c2-c542-41bd-a3df-79d86e0e90ff,a7faf563-2d3f-43fd-9ab2-7dcf411075b0,learner_003,G3e-cpL7ofc,HTML & CSS Full Course - Beginner to Pro,buffering,3,1,9473.148873,26743,2026-03-17T13:57:10.288127,2026-03-17T19:27:10.096Z,330,,
95bb77d1-d73e-43f5-8789-6f44e21fa34b,a7faf563-2d3f-43fd-9ab2-7dcf411075b0,learner_003,G3e-cpL7ofc,HTML & CSS Full Course - Beginner to Pro,play,1,1,9473.144039,26743,2026-03-17T13:57:12.129549,2026-03-17T19:27:11.648Z,330,,
d75b4650-12f1-4d0d-aabc-301f22cd51af,a7faf563-2d3f-43fd-9ab2-7dcf411075b0,learner_003,G3e-cpL7ofc,HTML & CSS Full Course - Beginner to Pro,pause,2,1,12649.56828,26743,2026-03-17T14:51:05.303916,2026-03-17T20:21:04.866Z,330,,
726b53a6-d308-4c9f-b837-973c891ce317,a7faf563-2d3f-43fd-9ab2-7dcf411075b0,learner_003,G3e-cpL7ofc,HTML & CSS Full Course - Beginner to Pro,seek,4,1,11660.64521,26743,2026-03-17T14:51:25.238154,2026-03-17T20:21:24.758Z,330,12649.56828,11660.64521
ef02e8f8-b673-4d12-bd3d-aa9c62d7ce8b,a7faf563-2d3f-43fd-9ab2-7dcf411075b0,learner_003,G3e-cpL7ofc,HTML & CSS Full Course - Beginner to Pro,play,1,1,11660.53859,26743,2026-03-17T14:51:27.073901,2026-03-17T20:21:26.949Z,330,,
2f76a06e-4e79-4e01-a5ec-59243d923c89,a7faf563-2d3f-43fd-9ab2-7dcf411075b0,learner_003,G3e-cpL7ofc,HTML & CSS Full Course - Beginner to Pro,pause,2,1,16232.0833,26743,2026-03-17T16:09:27.534499,2026-03-17T21:39:27.082Z,330,,
7bd97611-e347-49ff-8b1b-ac3a1b176f90,a7faf563-2d3f-43fd-9ab2-7dcf411075b0,learner_003,G3e-cpL7ofc,HTML & CSS Full Course - Beginner to Pro,buffering,3,1,16231.97806,26743,2026-03-17T16:09:44.041037,2026-03-17T21:39:43.726Z,330,,
59256024-53c6-4035-bff6-d58d028410dd,a7faf563-2d3f-43fd-9ab2-7dcf411075b0,learner_003,G3e-cpL7ofc,HTML & CSS Full Course - Beginner to Pro,seek,4,1,14922.698,26743,2026-03-17T16:09:44.764990,2026-03-17T21:39:44.431Z,330,16231.97806,14922.698
7928155e-820d-43b6-8af4-3da5f7489bcf,a7faf563-2d3f-43fd-9ab2-7dcf411075b0,learner_003,G3e-cpL7ofc,HTML & CSS Full Course - Beginner to Pro,play,1,1,14922.6579,26743,2026-03-17T16:09:46.092840,2026-03-17T21:39:45.592Z,330,,
1f6f1bf5-c793-4dfe-9954-38efa3746df1,a7faf563-2d3f-43fd-9ab2-7dcf411075b0,learner_003,G3e-cpL7ofc,HTML & CSS Full Course - Beginner to Pro,pause,2,1,17596.01922,26743,2026-03-17T16:56:39.518523,2026-03-17T22:26:39.076Z,330,,
271eead7-0ae4-457f-96b2-93235b3fae27,a7faf563-2d3f-43fd-9ab2-7dcf411075b0,learner_003,G3e-cpL7ofc,HTML & CSS Full Course - Beginner to Pro,buffering,3,1,17596.00144,26743,2026-03-17T16:56:58.781419,2026-03-17T22:26:58.406Z,330,,
445334f7-ed2e-401f-aca0-08d755fc3e4d,a7faf563-2d3f-43fd-9ab2-7dcf411075b0,learner_003,G3e-cpL7ofc,HTML & CSS Full Course - Beginner to Pro,seek,4,1,16436.58497,26743,2026-03-17T16:56:59.509601,2026-03-17T22:26:59.105Z,330,17596.00144,16436.58497
84a06243-e981-4401-a48d-cb7d2e0bc73b,a7faf563-2d3f-43fd-9ab2-7dcf411075b0,learner_003,G3e-cpL7ofc,HTML & CSS Full Course - Beginner to Pro,play,1,1,16436.53665,26743,2026-03-17T16:57:00.625762,2026-03-17T22:27:00.154Z,330,,
594d08b5-e6af-43ec-a84a-0497f3d83ec7,a7faf563-2d3f-43fd-9ab2-7dcf411075b0,learner_003,G3e-cpL7ofc,HTML & CSS Full Course - Beginner to Pro,pause,2,1,22829.90392,26743,2026-03-17T18:44:28.356693,2026-03-18T00:14:28.179Z,330,,
68dd5445-1c3e-4abf-b4ad-df549b86226f,76842b82-dddb-41c6-95d9-e5da0ea48ecf,learner_004,SSKVgrwhzus,SQL Full Course for Beginners (30 Hours) – From Zero to Hero,ready,5,1,0,108000,2026-03-17T02:58:04.490000,2026-03-17T08:28:04.000Z,330,,
056589b3-652d-4432-9172-8a1866e2c647,76842b82-dddb-41c6-95d9-e5da0ea48ecf,learner_004,SSKVgrwhzus,SQL Full Course for Beginners (30 Hours) – From Zero to Hero,buffering,3,1,0,108000,2026-03-17T02:58:05.483353,2026-03-17T08:28:05.060Z,330,,
73f1d557-2b39-4402-9af4-b18adf841b3d,76842b82-dddb-41c6-95d9-e5da0ea48ecf,learner_004,SSKVgrwhzus,SQL Full Course for Beginners (30 Hours) – From Zero to Hero,play,1,1,0.083468,108000,2026-03-17T02:58:06.374625,2026-03-17T08:28:06.146Z,330,,
747b8335-3c84-492a-a541-e6bb6e3d98f8,76842b82-dddb-41c6-95d9-e5da0ea48ecf,learner_004,SSKVgrwhzus,SQL Full Course for Beginners (30 Hours) – From Zero to Hero,pause,2,1,28422.38887,108000,2026-03-17T10:53:42.344640,2026-03-17T16:23:42.085Z,330,,
dae2191a-2401-4987-a7b5-b7be88f70cb4,76842b82-dddb-41c6-95d9-e5da0ea48ecf,learner_004,SSKVgrwhzus,SQL Full Course for Beginners (30 Hours) – From Zero to Hero,play,1,1,28422.34044,108000,2026-03-17T10:53:51.564526,2026-03-17T16:23:51.244Z,330,,
f671ffc7-dd3f-497d-a0f4-7d9cb5f2b576,76842b82-dddb-41c6-95d9-e5da0ea48ecf,learner_004,SSKVgrwhzus,SQL Full Course for Beginners (30 Hours) – From Zero to Hero,pause,2,1,50715.67188,108000,2026-03-17T17:06:24.493999,2026-03-17T22:36:24.278Z,330,,
1e0dda62-f6f5-4f39-a6e1-99c9202e808b,76842b82-dddb-41c6-95d9-e5da0ea48ecf,learner_004,SSKVgrwhzus,SQL Full Course for Beginners (30 Hours) – From Zero to Hero,play,1,1,50715.66499,108000,2026-03-17T17:06:35.483081,2026-03-17T22:36:35.015Z,330,,
9a581cd6-751a-4d3a-b961-e33a463f552f,76842b82-dddb-41c6-95d9-e5da0ea48ecf,learner_004,SSKVgrwhzus,SQL Full Course for Beginners (30 Hours) – From Zero to Hero,pause,2,1,65132.06223,108000,2026-03-17T21:08:39.342448,2026-03-18T02:38:39.077Z,330,,
80a8f81c-5ba9-468f-b9bc-fd5efbcf268f,76842b82-dddb-41c6-95d9-e5da0ea48ecf,learner_004,SSKVgrwhzus,SQL Full Course for Beginners (30 Hours) – From Zero to Hero,buffering,3,1,65131.76468,108000,2026-03-17T21:08:56.907177,2026-03-18T02:38:56.515Z,330,,
ef1f128e-b075-4173-a6fb-9157e3601346,76842b82-dddb-41c6-95d9-e5da0ea48ecf,learner_004,SSKVgrwhzus,SQL Full Course for Beginners (30 Hours) – From Zero to Hero,play,1,1,65131.63235,108000,2026-03-17T21:08:57.972216,2026-03-18T02:38:57.485Z,330,,
5ed07daa-4890-43f4-89c0-f0b28630efb1,76842b82-dddb-41c6-95d9-e5da0ea48ecf,learner_004,SSKVgrwhzus,SQL Full Course for Beginners (30 Hours) – From Zero to Hero,pause,2,1,87094.539,108000,2026-03-18T03:16:02.821036,2026-03-18T08:46:02.653Z,330,,
36b4856f-7b51-4dad-bc8d-687194c2dfad,76842b82-dddb-41c6-95d9-e5da0ea48ecf,learner_004,SSKVgrwhzus,SQL Full Course for Beginners (30 Hours) – From Zero to Hero,buffering,3,1,87094.33965,108000,2026-03-18T03:16:16.501619,2026-03-18T08:46:16.435Z,330,,
0aca171e-e500-4eab-ae11-ffaae754cb17,76842b82-dddb-41c6-95d9-e5da0ea48ecf,learner_004,SSKVgrwhzus,SQL Full Course for Beginners (30 Hours) – From Zero to Hero,seek,4,1,85437.64482,108000,2026-03-18T03:16:17.962659,2026-03-18T08:46:17.803Z,330,87094.33965,85437.64482
bd5f056c-eb91-462e-b19f-9c24b9e310a6,76842b82-dddb-41c6-95d9-e5da0ea48ecf,learner_004,SSKVgrwhzus,SQL Full Course for Beginners (30 Hours) – From Zero to Hero,play,1,1,85437.58044,108000,2026-03-18T03:16:20.110207,2026-03-18T08:46:20.022Z,330,,
c7681dab-e556-413b-83bb-544baec65dc5,76842b82-dddb-41c6-95d9-e5da0ea48ecf,learner_004,SSKVgrwhzus,SQL Full Course for Beginners (30 Hours) – From Zero to Hero,pause,2,1,91941.31169,108000,2026-03-18T05:05:16.805353,2026-03-18T10:35:16.521Z,330,,
2de0bbce-dd69-41e7-9c60-6985f1157b96,acff7408-dd73-4fe0-88f0-18f1446d6d2c,learner_005,tRZGeaHPoaw,Git and GitHub Tutorial for Beginners,ready,5,1,0,3076,2026-03-10T18:03:43.044000,2026-03-10T23:33:43.000Z,330,,
f89bca85-d3cb-4d59-9b65-55e1d321c708,acff7408-dd73-4fe0-88f0-18f1446d6d2c,learner_005,tRZGeaHPoaw,Git and GitHub Tutorial for Beginners,buffering,3,1,0,3076,2026-03-10T18:03:44.314080,2026-03-10T23:33:43.834Z,330,,
e3586a7c-3926-44fb-a5a4-d0dd669eaebf,acff7408-dd73-4fe0-88f0-18f1446d6d2c,learner_005,tRZGeaHPoaw,Git and GitHub Tutorial for Beginners,play,1,1,0.126694,3076,2026-03-10T18:03:45.907720,2026-03-10T23:33:45.831Z,330,,
87ff8b35-cba6-4462-b6c2-95338b3a2836,acff7408-dd73-4fe0-88f0-18f1446d6d2c,learner_005,tRZGeaHPoaw,Git and GitHub Tutorial for Beginners,pause,2,1,756.211533,3076,2026-03-10T18:16:55.462073,2026-03-10T23:46:55.134Z,330,,
b5b4bef2-8db3-433e-af86-579c93312871,acff7408-dd73-4fe0-88f0-18f1446d6d2c,learner_005,tRZGeaHPoaw,Git and GitHub Tutorial for Beginners,buffering,3,1,756.016527,3076,2026-03-10T18:16:58.774482,2026-03-10T23:46:58.365Z,330,,
4f9f77d6-3e9b-4f0a-a183-f6a195bbb412,acff7408-dd73-4fe0-88f0-18f1446d6d2c,learner_005,tRZGeaHPoaw,Git and GitHub Tutorial for Beginners,seek,4,1,638.415468,3076,2026-03-10T18:16:59.712661,2026-03-10T23:46:59.357Z,330,756.016527,638.415468
a0ff24f5-54f9-4516-97b2-6f722cd7c745,acff7408-dd73-4fe0-88f0-18f1446d6d2c,learner_005,tRZGeaHPoaw,Git and GitHub Tutorial for Beginners,play,1,1,638.312483,3076,2026-03-10T18:17:02.233386,2026-03-10T23:47:02.149Z,330,,
467da483-ec2f-4c3b-b59f-998244d65759,acff7408-dd73-4fe0-88f0-18f1446d6d2c,learner_005,tRZGeaHPoaw,Git and GitHub Tutorial for Beginners,pause,2,1,1115.54247,3076,2026-03-10T18:27:20.187127,2026-03-10T23:57:19.774Z,330,,
a61457da-e832-4a19-9f77-8bb66f192913,acff7408-dd73-4fe0-88f0-18f1446d6d2c,learner_005,tRZGeaHPoaw,Git and GitHub Tutorial for Beginners,buffering,3,1,1115.253496,3076,2026-03-10T18:27:24.101957,2026-03-10T23:57:23.990Z,330,,
368d92f7-6610-4209-8680-4609833f4ed8,acff7408-dd73-4fe0-88f0-18f1446d6d2c,learner_005,tRZGeaHPoaw,Git and GitHub Tutorial for Beginners,seek,4,1,1012.557058,3076,2026-03-10T18:27:25.104064,2026-03-10T23:57:24.757Z,330,1115.253496,1012.557058
466d838e-a5a2-442f-9621-0c884ac5b363,acff7408-dd73-4fe0-88f0-18f1446d6d2c,learner_005,tRZGeaHPoaw,Git and GitHub Tutorial for Beginners,play,1,1,1012.467057,3076,2026-03-10T18:27:26.240298,2026-03-10T23:57:25.802Z,330,,
a9c24a40-861a-4c87-97e0-3eeb8c4239dd,acff7408-dd73-4fe0-88f0-18f1446d6d2c,learner_005,tRZGeaHPoaw,Git and GitHub Tutorial for Beginners,pause,2,1,1521.012434,3076,2026-03-10T18:37:39.898709,2026-03-11T00:07:39.410Z,330,,
94dcd11b-886d-48d8-a6f0-946782e3f379,acff7408-dd73-4fe0-88f0-18f1446d6d2c,learner_005,tRZGeaHPoaw,Git and GitHub Tutorial for Beginners,buffering,3,1,1520.857109,3076,2026-03-10T18:37:57.079969,2026-03-11T00:07:56.657Z,330,,
b674c72f-d6bf-44c0-bc7e-eeba626f7d0b,acff7408-dd73-4fe0-88f0-18f1446d6d2c,learner_005,tRZGeaHPoaw,Git and GitHub Tutorial for Beginners,seek,4,1,1417.937896,3076,2026-03-10T18:37:58.221110,2026-03-11T00:07:57.775Z,330,1520.857109,1417.937896
b2068461-f820-4a1f-9f76-c6c2d29696a4,acff7408-dd73-4fe0-88f0-18f1446d6d2c,learner_005,tRZGeaHPoaw,Git and GitHub Tutorial for Beginners,play,1,1,1417.794695,3076,2026-03-10T18:38:00.309994,2026-03-11T00:08:00.212Z,330,,
8967aee9-519b-496f-a184-8f65ed08e80c,acff7408-dd73-4fe0-88f0-18f1446d6d2c,learner_005,tRZGeaHPoaw,Git and GitHub Tutorial for Beginners,pause,2,1,2649.083302,3076,2026-03-10T19:00:01.280882,2026-03-11T00:30:00.785Z,330,,
6313cde7-71d3-48a9-bac0-f84e8767511f,2fed0962-c544-44ee-9288-08627d3080b3,learner_006,HGTJBPNC-Gw,HTML & CSS Full Course for free,ready,5,1,0,7595,2026-03-14T14:38:24.331000,2026-03-14T20:08:24.000Z,330,,
cada5f9f-7b2c-49ee-a77d-9cfc18081091,2fed0962-c544-44ee-9288-08627d3080b3,learner_006,HGTJBPNC-Gw,HTML & CSS Full Course for free,buffering,3,1,0,7595,2026-03-14T14:38:25.460977,2026-03-14T20:08:25.332Z,330,,
b3a838a3-176f-4bad-b305-8fad0b5d8c8b,2fed0962-c544-44ee-9288-08627d3080b3,learner_006,HGTJBPNC-Gw,HTML & CSS Full Course for free,play,1,1,0.228818,7595,2026-03-14T14:38:27.168961,2026-03-14T20:08:26.734Z,330,,
859b76b0-61f0-4988-9786-11d89e0fa84a,2fed0962-c544-44ee-9288-08627d3080b3,learner_006,HGTJBPNC-Gw,HTML & CSS Full Course for free,pause,2,1,263.02033,7595,2026-03-14T14:44:45.338772,2026-03-14T20:14:44.971Z,330,,
99a3f752-290b-4be1-b664-3f52389fc17c,2fed0962-c544-44ee-9288-08627d3080b3,learner_006,HGTJBPNC-Gw,HTML & CSS Full Course for free,buffering,3,1,262.835516,7595,2026-03-14T14:45:04.467701,2026-03-14T20:15:04.269Z,330,,
38b5511d-2350-46b9-87e1-0d6692df257a,2fed0962-c544-44ee-9288-08627d3080b3,learner_006,HGTJBPNC-Gw,HTML & CSS Full Course for free,play,1,1,262.823663,7595,2026-03-14T14:45:05.422143,2026-03-14T20:15:04.969Z,330,,
da16e154-8a48-49f9-9957-e685bbed9c09,2fed0962-c544-44ee-9288-08627d3080b3,learner_006,HGTJBPNC-Gw,HTML & CSS Full Course for free,pause,2,1,814.924968,7595,2026-03-14T14:56:46.339929,2026-03-14T20:26:45.999Z,330,,
7ab62204-f7b6-4410-93dc-f0c4900b4c0f,0026ddda-4700-4874-83e8-f86ae3c26f47,learner_007,OT1RErkfLNQ,Learn SQL Beginner to Advanced in Under 4 Hours,ready,5,1,0,14400,2026-03-03T21:49:44.473000,2026-03-04T03:19:44.000Z,330,,
b9adcb39-1839-4130-b1dc-d6a7814f16db,0026ddda-4700-4874-83e8-f86ae3c26f47,learner_007,OT1RErkfLNQ,Learn SQL Beginner to Advanced in Under 4 Hours,buffering,3,1,0,14400,2026-03-03T21:49:45.086983,2026-03-04T03:19:44.824Z,330,,
b14caf74-8b5d-4f6e-86e5-d4407809660d,0026ddda-4700-4874-83e8-f86ae3c26f47,learner_007,OT1RErkfLNQ,Learn SQL Beginner to Advanced in Under 4 Hours,play,1,1,0.034796,14400,2026-03-03T21:49:45.630838,2026-03-04T03:19:45.562Z,330,,
a71476dc-a848-41d2-a9ee-129355bd2266,0026ddda-4700-4874-83e8-f86ae3c26f47,learner_007,OT1RErkfLNQ,Learn SQL Beginner to Advanced in Under 4 Hours,pause,2,1,2694.890025,14400,2026-03-03T22:36:01.877746,2026-03-04T04:06:01.647Z,330,,
b4cbcae2-46d1-4b1f-a5d3-037d83757987,0026ddda-4700-4874-83e8-f86ae3c26f47,learner_007,OT1RErkfLNQ,Learn SQL Beginner to Advanced in Under 4 Hours,buffering,3,1,2694.655687,14400,2026-03-03T22:36:08.807191,2026-03-04T04:06:08.314Z,330,,
347ba4a5-e396-4e18-854c-36c666503613,0026ddda-4700-4874-83e8-f86ae3c26f47,learner_007,OT1RErkfLNQ,Learn SQL Beginner to Advanced in Under 4 Hours,seek,4,1,2045.728515,14400,2026-03-03T22:36:09.256967,2026-03-04T04:06:08.997Z,330,2694.655687,2045.728515
940b9cbb-f890-4ac8-9f3c-1abc07f56271,0026ddda-4700-4874-83e8-f86ae3c26f47,learner_007,OT1RErkfLNQ,Learn SQL Beginner to Advanced in Under 4 Hours,play,1,1,2045.687717,14400,2026-03-03T22:36:10.672996,2026-03-04T04:06:10.268Z,330,,
de139360-82c7-4ee5-8ab5-b193c8c53359,0026ddda-4700-4874-83e8-f86ae3c26f47,learner_007,OT1RErkfLNQ,Learn SQL Beginner to Advanced in Under 4 Hours,pause,2,1,4427.681458,14400,2026-03-03T23:16:21.505814,2026-03-04T04:46:21.204Z,330,,
55a51ea9-430d-4452-b6fb-a60998ec40d7,0026ddda-4700-4874-83e8-f86ae3c26f47,learner_007,OT1RErkfLNQ,Learn SQL Beginner to Advanced in Under 4 Hours,buffering,3,1,4427.531575,14400,2026-03-03T23:16:32.363470,2026-03-04T04:46:32.135Z,330,,
958bf053-bb8d-4a25-891c-48b4145bb27b,0026ddda-4700-4874-83e8-f86ae3c26f47,learner_007,OT1RErkfLNQ,Learn SQL Beginner to Advanced in Under 4 Hours,seek,4,1,3868.468018,14400,2026-03-03T23:16:33.740865,2026-03-04T04:46:33.355Z,330,4427.531575,3868.468018
97410be6-da42-499f-95be-721d29971533,0026ddda-4700-4874-83e8-f86ae3c26f47,learner_007,OT1RErkfLNQ,Learn SQL Beginner to Advanced in Under 4 Hours,play,1,1,3868.359601,14400,2026-03-03T23:16:36.380963,2026-03-04T04:46:36.080Z,330,,
0a048114-4998-415b-b2ae-86fa6e273edf,0026ddda-4700-4874-83e8-f86ae3c26f47,learner_007,OT1RErkfLNQ,Learn SQL Beginner to Advanced in Under 4 Hours,ratechange,1,0.75,3868.359601,14400,2026-03-03T23:17:28.338582,2026-03-04T04:47:28.057Z,330,,
a30918d1-22da-4d3e-9083-0e895ce85d84,0026ddda-4700-4874-83e8-f86ae3c26f47,learner_007,OT1RErkfLNQ,Learn SQL Beginner to Advanced in Under 4 Hours,pause,2,0.75,5870.100645,14400,2026-03-04T00:02:31.849728,2026-03-04T05:32:31.718Z,330,,
646bc3f5-ca32-47ad-9b35-e536d5d5ad98,0026ddda-4700-4874-83e8-f86ae3c26f47,learner_007,OT1RErkfLNQ,Learn SQL Beginner to Advanced in Under 4 Hours,play,1,0.75,5870.017716,14400,2026-03-04T00:02:50.701806,2026-03-04T05:32:50.282Z,330,,
591581d1-e9d5-40c6-a685-5e8c26fb7e3b,0026ddda-4700-4874-83e8-f86ae3c26f47,learner_007,OT1RErkfLNQ,Learn SQL Beginner to Advanced in Under 4 Hours,pause,2,0.75,7684.696857,14400,2026-03-04T00:45:38.215669,2026-03-04T06:15:37.807Z,330,,
3667288a-9f1c-4b10-a3d8-c53a6816505d,0026ddda-4700-4874-83e8-f86ae3c26f47,learner_007,OT1RErkfLNQ,Learn SQL Beginner to Advanced in Under 4 Hours,buffering,3,0.75,7684.449058,14400,2026-03-04T00:45:44.377406,2026-03-04T06:15:44.276Z,330,,
8d38df0e-65e2-4465-9031-fb154bad3a53,0026ddda-4700-4874-83e8-f86ae3c26f47,learner_007,OT1RErkfLNQ,Learn SQL Beginner to Advanced in Under 4 Hours,play,1,0.75,7684.313767,14400,2026-03-04T00:45:45.956171,2026-03-04T06:15:45.505Z,330,,
e86ee4f1-2f5b-487d-9a23-e72e699d7739,0026ddda-4700-4874-83e8-f86ae3c26f47,learner_007,OT1RErkfLNQ,Learn SQL Beginner to Advanced in Under 4 Hours,pause,2,0.75,9329.883553,14400,2026-03-04T01:23:05.195428,2026-03-04T06:53:04.706Z,330,,
aff83d47-d830-4708-a5c7-d3d1c85133ea,0026ddda-4700-4874-83e8-f86ae3c26f47,learner_007,OT1RErkfLNQ,Learn SQL Beginner to Advanced in Under 4 Hours,buffering,3,0.75,9329.798861,14400,2026-03-04T01:23:14.130075,2026-03-04T06:53:13.923Z,330,,
a713f0c7-de4d-4dad-af80-d713b59ecb14,0026ddda-4700-4874-83e8-f86ae3c26f47,learner_007,OT1RErkfLNQ,Learn SQL Beginner to Advanced in Under 4 Hours,seek,4,0.75,8995.509076,14400,2026-03-04T01:23:15.832799,2026-03-04T06:53:15.643Z,330,9329.798861,8995.509076
254fa970-deb4-49b0-913a-a98a48632eed,0026ddda-4700-4874-83e8-f86ae3c26f47,learner_007,OT1RErkfLNQ,Learn SQL Beginner to Advanced in Under 4 Hours,play,1,0.75,8995.424505,14400,2026-03-04T01:23:17.360989,2026-03-04T06:53:17.002Z,330,,
